customer_id,channel,acquisition_date,campaign_id
CUST0004733,PARTNERSHIP,2023-09-19,ACQ_CAMP_3
CUST0004734,PAID_SOCIAL,2022-01-02,ACQ_CAMP_18
CUST0004735,ORGANIC,2023-10-16,
CUST0004736,PARTNERSHIP,2020-06-21,ACQ_CAMP_25
CUST0004737,ORGANIC,2020-12-10,
CUST0004738,PAID_SEARCH,2020-08-19,ACQ_CAMP_23
CUST0004739,ORGANIC,2020-04-25,
CUST0004740,PAID_SOCIAL,2022-07-16,ACQ_CAMP_24
CUST0004741,PAID_SOCIAL,2021-03-01,ACQ_CAMP_2
CUST0004742,PAID_SEARCH,2020-06-07,ACQ_CAMP_19
CUST0004743,ORGANIC,2022-07-23,
CUST0004744,ORGANIC,2020-05-16,
CUST0004745,ORGANIC,2024-01-07,
CUST0004746,ORGANIC,2020-10-28,
CUST0004747,PAID_SEARCH,2024-07-16,ACQ_CAMP_30
CUST0004748,ORGANIC,2020-08-27,
CUST0004749,REFERRAL,2021-08-19,ACQ_CAMP_15
CUST0004750,PARTNERSHIP,2023-02-20,ACQ_CAMP_20
CUST0004751,REFERRAL,2022-06-14,ACQ_CAMP_27
CUST0004752,REFERRAL,2024-02-14,ACQ_CAMP_9
CUST0004753,PAID_SEARCH,2022-01-01,ACQ_CAMP_4
CUST0004754,PAID_SEARCH,2024-03-20,ACQ_CAMP_9
CUST0004755,PAID_SOCIAL,2021-05-24,ACQ_CAMP_8
CUST0004756,REFERRAL,2024-03-25,ACQ_CAMP_25
CUST0004757,PAID_SOCIAL,2024-04-05,ACQ_CAMP_26
CUST0004758,ORGANIC,2022-09-11,
CUST0004759,PAID_SOCIAL,2024-04-11,ACQ_CAMP_5
CUST0004760,ORGANIC,2021-07-12,
CUST0004761,ORGANIC,2023-11-24,
CUST0004762,PARTNERSHIP,2024-08-23,ACQ_CAMP_9
CUST0004763,REFERRAL,2024-02-17,ACQ_CAMP_14
CUST0004764,ORGANIC,2020-07-19,
CUST0004765,PAID_SEARCH,2021-04-26,ACQ_CAMP_2
CUST0004766,REFERRAL,2024-11-18,ACQ_CAMP_25
CUST0004767,PAID_SOCIAL,2024-07-12,ACQ_CAMP_28
CUST0004768,PAID_SOCIAL,2023-05-14,ACQ_CAMP_3
CUST0004769,PARTNERSHIP,2021-09-25,ACQ_CAMP_14
CUST0004770,ORGANIC,2023-07-24,
CUST0004771,PAID_SOCIAL,2022-09-26,ACQ_CAMP_24
CUST0004772,ORGANIC,2021-04-16,
CUST0004773,PAID_SEARCH,2024-02-08,ACQ_CAMP_6
CUST0004774,ORGANIC,2023-09-21,
CUST0004775,ORGANIC,2023-05-10,
CUST0004776,ORGANIC,2020-12-27,
CUST0004777,PAID_SOCIAL,2022-01-08,ACQ_CAMP_3
CUST0004778,REFERRAL,2024-07-26,ACQ_CAMP_12
CUST0004779,ORGANIC,2023-04-04,
CUST0004780,PARTNERSHIP,2020-09-27,ACQ_CAMP_12
CUST0004781,ORGANIC,2022-06-20,
CUST0004782,PAID_SOCIAL,2024-05-26,ACQ_CAMP_15
CUST0004783,REFERRAL,2022-07-19,ACQ_CAMP_7
CUST0004784,PAID_SOCIAL,2024-10-02,ACQ_CAMP_2
CUST0004785,REFERRAL,2020-03-11,ACQ_CAMP_30
CUST0004786,PAID_SOCIAL,2024-05-03,ACQ_CAMP_13
CUST0004787,PAID_SOCIAL,2021-01-30,ACQ_CAMP_21
CUST0004788,ORGANIC,2021-03-01,
CUST0004789,PAID_SEARCH,2023-09-14,ACQ_CAMP_30
CUST0004790,PAID_SOCIAL,2023-05-27,ACQ_CAMP_14
CUST0004791,PAID_SOCIAL,2023-04-17,ACQ_CAMP_27
CUST0004792,PAID_SEARCH,2021-04-21,ACQ_CAMP_7
CUST0004793,ORGANIC,2020-03-29,
CUST0004794,PAID_SEARCH,2023-12-07,ACQ_CAMP_30
CUST0004795,PAID_SEARCH,2021-03-04,ACQ_CAMP_12
CUST0004796,PAID_SEARCH,2024-08-08,ACQ_CAMP_5
CUST0004797,REFERRAL,2023-07-05,ACQ_CAMP_11
CUST0004798,PAID_SOCIAL,2021-04-19,ACQ_CAMP_29
CUST0004799,REFERRAL,2024-07-24,ACQ_CAMP_23
CUST0004800,REFERRAL,2024-06-15,ACQ_CAMP_4
CUST0004801,PARTNERSHIP,2023-10-07,ACQ_CAMP_4
CUST0004802,PARTNERSHIP,2020-04-17,ACQ_CAMP_28
CUST0004803,REFERRAL,2024-08-15,ACQ_CAMP_14
CUST0004804,REFERRAL,2021-11-11,ACQ_CAMP_21
CUST0004805,ORGANIC,2022-04-11,
CUST0004806,ORGANIC,2023-10-16,
CUST0004807,PARTNERSHIP,2023-08-18,ACQ_CAMP_17
CUST0004808,PAID_SEARCH,2022-10-27,ACQ_CAMP_4
CUST0004809,REFERRAL,2020-11-29,ACQ_CAMP_25
CUST0004810,PAID_SEARCH,2023-03-18,ACQ_CAMP_6
CUST0004811,REFERRAL,2020-09-24,ACQ_CAMP_30
CUST0004812,ORGANIC,2024-05-22,
CUST0004813,ORGANIC,2022-07-12,
CUST0004814,PAID_SEARCH,2020-06-28,ACQ_CAMP_23
CUST0004815,PAID_SOCIAL,2023-03-15,ACQ_CAMP_18
CUST0004816,PARTNERSHIP,2022-04-26,ACQ_CAMP_8
CUST0004817,ORGANIC,2023-03-24,
CUST0004818,ORGANIC,2021-10-28,
CUST0004819,PAID_SOCIAL,2023-07-16,ACQ_CAMP_26
CUST0004820,PAID_SEARCH,2021-04-22,ACQ_CAMP_15
CUST0004821,PAID_SEARCH,2024-10-30,ACQ_CAMP_3
CUST0004822,ORGANIC,2022-09-27,
CUST0004823,ORGANIC,2021-12-18,
CUST0004824,PAID_SOCIAL,2022-07-16,ACQ_CAMP_25
CUST0004825,ORGANIC,2024-10-17,
CUST0004826,PAID_SOCIAL,2022-12-12,ACQ_CAMP_1
CUST0004827,PARTNERSHIP,2024-05-20,ACQ_CAMP_9
CUST0004828,ORGANIC,2021-11-03,
CUST0004829,ORGANIC,2023-06-30,
CUST0004830,PAID_SOCIAL,2021-12-21,ACQ_CAMP_18
CUST0004831,PAID_SOCIAL,2021-09-16,ACQ_CAMP_28
CUST0004832,PAID_SOCIAL,2022-09-13,ACQ_CAMP_16
CUST0004833,PAID_SEARCH,2021-03-16,ACQ_CAMP_8
CUST0004834,REFERRAL,2020-06-06,ACQ_CAMP_8
CUST0004835,REFERRAL,2024-02-08,ACQ_CAMP_30
CUST0004836,REFERRAL,2020-07-26,ACQ_CAMP_21
CUST0004837,REFERRAL,2021-04-11,ACQ_CAMP_19
CUST0004838,REFERRAL,2020-03-26,ACQ_CAMP_28
CUST0004839,REFERRAL,2021-09-25,ACQ_CAMP_14
CUST0004840,PAID_SEARCH,2024-05-03,ACQ_CAMP_13
CUST0004841,ORGANIC,2023-08-09,
CUST0004842,PAID_SEARCH,2023-09-29,ACQ_CAMP_13
CUST0004843,ORGANIC,2023-07-09,
CUST0004844,ORGANIC,2021-08-12,
CUST0004845,ORGANIC,2023-01-20,
CUST0004846,ORGANIC,2023-06-06,
CUST0004847,PAID_SOCIAL,2024-03-07,ACQ_CAMP_26
CUST0004848,PAID_SOCIAL,2022-09-19,ACQ_CAMP_20
CUST0004849,PAID_SEARCH,2021-01-29,ACQ_CAMP_2
CUST0004850,ORGANIC,2021-07-25,
CUST0004851,ORGANIC,2023-09-21,
CUST0004852,ORGANIC,2023-09-30,
CUST0004853,ORGANIC,2021-07-05,
CUST0004854,PAID_SOCIAL,2023-10-20,ACQ_CAMP_6
CUST0004855,PARTNERSHIP,2023-07-17,ACQ_CAMP_25
CUST0004856,ORGANIC,2023-10-28,
CUST0004857,PAID_SOCIAL,2020-01-31,ACQ_CAMP_13
CUST0004858,PAID_SOCIAL,2020-02-16,ACQ_CAMP_26
CUST0004859,PAID_SEARCH,2024-05-02,ACQ_CAMP_17
CUST0004860,PARTNERSHIP,2022-09-12,ACQ_CAMP_28
CUST0004861,REFERRAL,2023-10-19,ACQ_CAMP_9
CUST0004862,ORGANIC,2024-08-06,
CUST0004863,REFERRAL,2020-06-11,ACQ_CAMP_13
CUST0004864,PAID_SOCIAL,2022-10-09,ACQ_CAMP_20
CUST0004865,ORGANIC,2021-09-19,
CUST0004866,PARTNERSHIP,2023-05-05,ACQ_CAMP_26
CUST0004867,PAID_SOCIAL,2022-05-22,ACQ_CAMP_2
CUST0004868,PAID_SOCIAL,2022-12-01,ACQ_CAMP_15
CUST0004869,REFERRAL,2021-01-01,ACQ_CAMP_30
CUST0004870,PAID_SEARCH,2024-06-17,ACQ_CAMP_16
CUST0004871,ORGANIC,2022-05-05,
CUST0004872,ORGANIC,2024-10-05,
CUST0004873,PARTNERSHIP,2020-04-17,ACQ_CAMP_15
CUST0004874,PAID_SEARCH,2024-02-29,ACQ_CAMP_19
CUST0004875,REFERRAL,2024-08-21,ACQ_CAMP_5
CUST0004876,REFERRAL,2020-11-12,ACQ_CAMP_5
CUST0004877,PAID_SOCIAL,2021-10-27,ACQ_CAMP_8
CUST0004878,PAID_SEARCH,2022-07-31,ACQ_CAMP_5
CUST0004879,PAID_SEARCH,2024-08-27,ACQ_CAMP_19
CUST0004880,ORGANIC,2021-07-26,
CUST0004881,ORGANIC,2020-08-08,
CUST0004882,ORGANIC,2021-01-19,
CUST0004883,PARTNERSHIP,2023-12-21,ACQ_CAMP_5
CUST0004884,PARTNERSHIP,2021-03-10,ACQ_CAMP_16
CUST0004885,PARTNERSHIP,2022-06-25,ACQ_CAMP_19
CUST0004886,ORGANIC,2020-05-12,
CUST0004887,PAID_SOCIAL,2023-08-12,ACQ_CAMP_18
CUST0004888,PAID_SEARCH,2022-11-05,ACQ_CAMP_30
CUST0004889,PAID_SOCIAL,2023-05-28,ACQ_CAMP_17
CUST0004890,PAID_SEARCH,2023-01-26,ACQ_CAMP_17
CUST0004891,ORGANIC,2024-05-09,
CUST0004892,PAID_SOCIAL,2023-01-15,ACQ_CAMP_4
CUST0004893,PAID_SOCIAL,2024-02-22,ACQ_CAMP_19
CUST0004894,PAID_SOCIAL,2024-10-09,ACQ_CAMP_27
CUST0004895,PAID_SOCIAL,2022-02-28,ACQ_CAMP_14
CUST0004896,ORGANIC,2024-11-30,
CUST0004897,PAID_SEARCH,2022-07-02,ACQ_CAMP_29
CUST0004898,PAID_SOCIAL,2022-09-23,ACQ_CAMP_17
CUST0004899,ORGANIC,2023-05-21,
CUST0004900,ORGANIC,2020-10-18,
CUST0004901,PAID_SOCIAL,2024-02-24,ACQ_CAMP_6
CUST0004902,PAID_SOCIAL,2023-04-29,ACQ_CAMP_20
CUST0004903,ORGANIC,2024-03-16,
CUST0004904,ORGANIC,2024-08-07,
CUST0004905,PARTNERSHIP,2024-10-20,ACQ_CAMP_20
CUST0004906,PAID_SOCIAL,2024-05-26,ACQ_CAMP_24
CUST0004907,REFERRAL,2022-04-02,ACQ_CAMP_13
CUST0004908,ORGANIC,2023-05-23,
CUST0004909,PAID_SOCIAL,2021-05-12,ACQ_CAMP_2
CUST0004910,PAID_SOCIAL,2024-03-01,ACQ_CAMP_13
CUST0004911,ORGANIC,2022-10-28,
CUST0004912,ORGANIC,2022-03-20,
CUST0004913,REFERRAL,2021-03-05,ACQ_CAMP_7
CUST0004914,PAID_SOCIAL,2024-08-25,ACQ_CAMP_19
CUST0004915,ORGANIC,2023-05-23,
CUST0004916,REFERRAL,2022-11-07,ACQ_CAMP_27
CUST0004917,ORGANIC,2023-12-15,
CUST0004918,PAID_SOCIAL,2023-10-28,ACQ_CAMP_29
CUST0004919,PAID_SOCIAL,2021-03-29,ACQ_CAMP_3
CUST0004920,ORGANIC,2023-07-20,
CUST0004921,ORGANIC,2022-08-25,
CUST0004922,ORGANIC,2022-03-12,
CUST0004923,PAID_SOCIAL,2024-08-11,ACQ_CAMP_2
CUST0004924,PARTNERSHIP,2023-07-03,ACQ_CAMP_5
CUST0004925,REFERRAL,2023-03-26,ACQ_CAMP_4
CUST0004926,REFERRAL,2022-02-23,ACQ_CAMP_23
CUST0004927,ORGANIC,2023-10-29,
CUST0004928,PAID_SOCIAL,2021-04-24,ACQ_CAMP_20
CUST0004929,ORGANIC,2022-02-20,
CUST0004930,ORGANIC,2023-09-25,
CUST0004931,PAID_SOCIAL,2020-04-07,ACQ_CAMP_6
CUST0004932,PAID_SEARCH,2020-11-08,ACQ_CAMP_16
CUST0004933,ORGANIC,2024-10-08,
CUST0004934,ORGANIC,2023-11-19,
CUST0004935,PAID_SEARCH,2021-05-21,ACQ_CAMP_17
CUST0004936,ORGANIC,2021-02-17,
CUST0004937,PAID_SOCIAL,2022-01-31,ACQ_CAMP_28
CUST0004938,ORGANIC,2022-01-28,
CUST0004939,REFERRAL,2023-06-14,ACQ_CAMP_27
CUST0004940,ORGANIC,2021-11-09,
CUST0004941,PAID_SOCIAL,2022-01-21,ACQ_CAMP_20
CUST0004942,PAID_SEARCH,2021-01-04,ACQ_CAMP_14
CUST0004943,PARTNERSHIP,2023-02-20,ACQ_CAMP_16
CUST0004944,PARTNERSHIP,2023-03-17,ACQ_CAMP_14
CUST0004945,PAID_SOCIAL,2021-11-12,ACQ_CAMP_2
CUST0004946,REFERRAL,2022-10-09,ACQ_CAMP_26
CUST0004947,ORGANIC,2020-11-27,
CUST0004948,REFERRAL,2023-07-30,ACQ_CAMP_1
CUST0004949,REFERRAL,2021-03-21,ACQ_CAMP_14
CUST0004950,REFERRAL,2021-11-13,ACQ_CAMP_10
CUST0004951,ORGANIC,2023-02-02,
CUST0004952,PAID_SEARCH,2023-06-01,ACQ_CAMP_6
CUST0004953,ORGANIC,2020-02-09,
CUST0004954,PAID_SEARCH,2021-05-19,ACQ_CAMP_15
CUST0004955,PAID_SEARCH,2021-02-01,ACQ_CAMP_29
CUST0004956,ORGANIC,2022-04-24,
CUST0004957,ORGANIC,2021-01-22,
CUST0004958,ORGANIC,2020-08-20,
CUST0004959,PAID_SEARCH,2024-09-08,ACQ_CAMP_13
CUST0004960,PAID_SEARCH,2022-11-06,ACQ_CAMP_19
CUST0004961,REFERRAL,2022-05-26,ACQ_CAMP_10
CUST0004962,PAID_SOCIAL,2023-10-16,ACQ_CAMP_8
CUST0004963,ORGANIC,2021-08-23,
CUST0004964,REFERRAL,2021-06-05,ACQ_CAMP_8
CUST0004965,PAID_SEARCH,2024-10-24,ACQ_CAMP_20
CUST0004966,PAID_SEARCH,2022-08-12,ACQ_CAMP_4
CUST0004967,ORGANIC,2023-02-25,
CUST0004968,ORGANIC,2023-05-07,
CUST0004969,ORGANIC,2022-04-19,
CUST0004970,REFERRAL,2022-08-03,ACQ_CAMP_4
CUST0004971,PAID_SOCIAL,2024-10-20,ACQ_CAMP_21
CUST0004972,ORGANIC,2021-06-24,
CUST0004973,PAID_SOCIAL,2021-11-10,ACQ_CAMP_22
CUST0004974,REFERRAL,2020-06-13,ACQ_CAMP_14
CUST0004975,PAID_SOCIAL,2021-05-08,ACQ_CAMP_8
CUST0004976,ORGANIC,2023-08-17,
CUST0004977,PARTNERSHIP,2023-08-28,ACQ_CAMP_7
CUST0004978,ORGANIC,2020-07-02,
CUST0004979,PAID_SOCIAL,2021-11-11,ACQ_CAMP_20
CUST0004980,REFERRAL,2022-06-20,ACQ_CAMP_27
CUST0004981,REFERRAL,2022-06-14,ACQ_CAMP_10
CUST0004982,REFERRAL,2024-06-14,ACQ_CAMP_26
CUST0004983,PAID_SEARCH,2021-01-28,ACQ_CAMP_19
CUST0004984,ORGANIC,2023-04-15,
CUST0004985,REFERRAL,2024-10-09,ACQ_CAMP_29
CUST0004986,PAID_SEARCH,2021-02-18,ACQ_CAMP_23
CUST0004987,PAID_SEARCH,2020-07-16,ACQ_CAMP_13
CUST0004988,PAID_SEARCH,2024-09-26,ACQ_CAMP_9
CUST0004989,ORGANIC,2022-11-04,
CUST0004990,PARTNERSHIP,2020-08-17,ACQ_CAMP_5
CUST0004991,PARTNERSHIP,2024-11-02,ACQ_CAMP_19
CUST0004992,PAID_SOCIAL,2021-05-25,ACQ_CAMP_1
CUST0004993,REFERRAL,2024-02-07,ACQ_CAMP_7
CUST0004994,PARTNERSHIP,2024-09-23,ACQ_CAMP_7
CUST0004995,ORGANIC,2022-03-23,
CUST0004996,ORGANIC,2024-04-06,
CUST0004997,ORGANIC,2022-02-11,
CUST0004998,PAID_SEARCH,2020-07-27,ACQ_CAMP_3
CUST0004999,PAID_SOCIAL,2020-07-15,ACQ_CAMP_12
CUST0005000,PAID_SOCIAL,2020-07-30,ACQ_CAMP_23
CUST0005001,PAID_SOCIAL,2020-03-30,ACQ_CAMP_2
CUST0005002,PAID_SEARCH,2021-01-05,ACQ_CAMP_30
CUST0005003,ORGANIC,2023-11-25,
CUST0005004,ORGANIC,2021-02-08,
CUST0005005,ORGANIC,2024-07-23,
CUST0005006,ORGANIC,2023-10-30,
CUST0005007,PAID_SEARCH,2020-02-23,ACQ_CAMP_18
CUST0005008,PAID_SOCIAL,2024-07-12,ACQ_CAMP_24
CUST0005009,REFERRAL,2021-06-19,ACQ_CAMP_23
CUST0005010,PAID_SOCIAL,2020-08-26,ACQ_CAMP_27
CUST0005011,ORGANIC,2021-10-12,
CUST0005012,PAID_SOCIAL,2023-07-09,ACQ_CAMP_12
CUST0005013,ORGANIC,2024-07-30,
CUST0005014,ORGANIC,2022-06-23,
CUST0005015,ORGANIC,2023-01-14,
CUST0005016,PAID_SOCIAL,2022-02-18,ACQ_CAMP_21
CUST0005017,PARTNERSHIP,2021-04-21,ACQ_CAMP_9
CUST0005018,REFERRAL,2024-01-02,ACQ_CAMP_2
CUST0005019,REFERRAL,2024-05-29,ACQ_CAMP_24
CUST0005020,PAID_SOCIAL,2023-10-29,ACQ_CAMP_18
CUST0005021,PAID_SOCIAL,2023-11-03,ACQ_CAMP_29
CUST0005022,ORGANIC,2021-11-17,
CUST0005023,REFERRAL,2021-08-21,ACQ_CAMP_23
CUST0005024,ORGANIC,2022-10-28,
CUST0005025,PAID_SEARCH,2023-06-05,ACQ_CAMP_6
CUST0005026,PAID_SOCIAL,2022-08-03,ACQ_CAMP_15
CUST0005027,ORGANIC,2023-02-26,
CUST0005028,ORGANIC,2022-07-27,
CUST0005029,ORGANIC,2024-08-10,
CUST0005030,PAID_SEARCH,2021-12-28,ACQ_CAMP_8
CUST0005031,ORGANIC,2022-09-09,
CUST0005032,PARTNERSHIP,2023-08-24,ACQ_CAMP_9
CUST0005033,PAID_SOCIAL,2024-04-25,ACQ_CAMP_9
CUST0005034,PAID_SOCIAL,2020-12-04,ACQ_CAMP_13
CUST0005035,PAID_SEARCH,2023-10-24,ACQ_CAMP_23
CUST0005036,PAID_SEARCH,2022-09-21,ACQ_CAMP_28
CUST0005037,ORGANIC,2024-01-31,
CUST0005038,ORGANIC,2023-01-15,
CUST0005039,PAID_SOCIAL,2022-04-17,ACQ_CAMP_8
CUST0005040,REFERRAL,2023-08-02,ACQ_CAMP_5
CUST0005041,PARTNERSHIP,2020-11-30,ACQ_CAMP_6
CUST0005042,ORGANIC,2022-12-03,
CUST0005043,PAID_SEARCH,2024-03-20,ACQ_CAMP_23
CUST0005044,ORGANIC,2024-12-05,
CUST0005045,ORGANIC,2022-08-23,
CUST0005046,ORGANIC,2021-11-19,
CUST0005047,ORGANIC,2020-04-14,
CUST0005048,PARTNERSHIP,2021-12-04,ACQ_CAMP_29
CUST0005049,PAID_SOCIAL,2023-05-04,ACQ_CAMP_4
CUST0005050,PAID_SEARCH,2022-07-08,ACQ_CAMP_28
CUST0005051,REFERRAL,2023-11-17,ACQ_CAMP_11
CUST0005052,REFERRAL,2024-03-26,ACQ_CAMP_18
CUST0005053,REFERRAL,2021-05-24,ACQ_CAMP_10
CUST0005054,PAID_SOCIAL,2020-05-26,ACQ_CAMP_13
CUST0005055,PAID_SEARCH,2020-07-12,ACQ_CAMP_14
CUST0005056,ORGANIC,2021-09-24,
CUST0005057,PAID_SEARCH,2022-04-27,ACQ_CAMP_30
CUST0005058,ORGANIC,2021-11-19,
CUST0005059,ORGANIC,2022-10-22,
CUST0005060,PARTNERSHIP,2022-04-05,ACQ_CAMP_26
CUST0005061,ORGANIC,2020-08-04,
CUST0005062,PARTNERSHIP,2024-04-15,ACQ_CAMP_22
CUST0005063,REFERRAL,2023-08-22,ACQ_CAMP_18
CUST0005064,REFERRAL,2023-09-21,ACQ_CAMP_21
CUST0005065,REFERRAL,2023-01-05,ACQ_CAMP_17
CUST0005066,PAID_SEARCH,2022-11-02,ACQ_CAMP_1
CUST0005067,PAID_SOCIAL,2021-07-12,ACQ_CAMP_3
CUST0005068,PAID_SEARCH,2021-12-13,ACQ_CAMP_23
CUST0005069,ORGANIC,2021-06-10,
CUST0005070,REFERRAL,2020-07-23,ACQ_CAMP_11
CUST0005071,ORGANIC,2021-08-17,
CUST0005072,REFERRAL,2024-10-26,ACQ_CAMP_27
CUST0005073,REFERRAL,2021-04-09,ACQ_CAMP_3
CUST0005074,PAID_SOCIAL,2022-09-25,ACQ_CAMP_25
CUST0005075,ORGANIC,2024-05-11,
CUST0005076,PAID_SEARCH,2020-04-08,ACQ_CAMP_9
CUST0005077,ORGANIC,2021-03-20,
CUST0005078,PARTNERSHIP,2020-12-04,ACQ_CAMP_7
CUST0005079,REFERRAL,2022-05-10,ACQ_CAMP_29
CUST0005080,ORGANIC,2022-04-15,
CUST0005081,PAID_SEARCH,2020-08-23,ACQ_CAMP_10
CUST0005082,ORGANIC,2020-05-07,
CUST0005083,PAID_SOCIAL,2022-05-08,ACQ_CAMP_4
CUST0005084,PAID_SEARCH,2020-03-09,ACQ_CAMP_9
CUST0005085,REFERRAL,2024-02-23,ACQ_CAMP_4
CUST0005086,PAID_SEARCH,2024-05-30,ACQ_CAMP_6
CUST0005087,REFERRAL,2023-07-22,ACQ_CAMP_6
CUST0005088,PARTNERSHIP,2023-11-21,ACQ_CAMP_10
CUST0005089,PAID_SEARCH,2024-11-19,ACQ_CAMP_25
CUST0005090,PAID_SOCIAL,2021-04-18,ACQ_CAMP_11
CUST0005091,PAID_SOCIAL,2020-07-24,ACQ_CAMP_2
CUST0005092,PARTNERSHIP,2024-04-24,ACQ_CAMP_4
CUST0005093,REFERRAL,2020-02-21,ACQ_CAMP_13
CUST0005094,ORGANIC,2024-09-17,
CUST0005095,PAID_SEARCH,2023-06-07,ACQ_CAMP_9
CUST0005096,PAID_SEARCH,2020-11-15,ACQ_CAMP_27
CUST0005097,ORGANIC,2021-09-11,
CUST0005098,REFERRAL,2023-07-07,ACQ_CAMP_20
CUST0005099,PARTNERSHIP,2024-03-07,ACQ_CAMP_1
CUST0005100,PAID_SOCIAL,2021-09-24,ACQ_CAMP_17
CUST0005101,ORGANIC,2021-01-29,
CUST0005102,PARTNERSHIP,2024-10-07,ACQ_CAMP_27
CUST0005103,REFERRAL,2020-06-11,ACQ_CAMP_12
CUST0005104,PAID_SOCIAL,2020-03-12,ACQ_CAMP_5
CUST0005105,REFERRAL,2023-03-13,ACQ_CAMP_14
CUST0005106,ORGANIC,2024-02-04,
CUST0005107,ORGANIC,2021-03-06,
CUST0005108,PAID_SOCIAL,2020-04-28,ACQ_CAMP_13
CUST0005109,ORGANIC,2023-04-25,
CUST0005110,ORGANIC,2022-07-07,
CUST0005111,REFERRAL,2023-03-04,ACQ_CAMP_26
CUST0005112,ORGANIC,2023-08-15,
CUST0005113,PAID_SEARCH,2023-09-04,ACQ_CAMP_26
CUST0005114,PARTNERSHIP,2023-11-01,ACQ_CAMP_21
CUST0005115,PAID_SOCIAL,2020-03-02,ACQ_CAMP_13
CUST0005116,PAID_SOCIAL,2023-10-08,ACQ_CAMP_2
CUST0005117,PAID_SOCIAL,2021-02-24,ACQ_CAMP_6
CUST0005118,PARTNERSHIP,2023-06-28,ACQ_CAMP_26
CUST0005119,PARTNERSHIP,2023-10-19,ACQ_CAMP_5
CUST0005120,REFERRAL,2023-07-09,ACQ_CAMP_9
CUST0005121,PAID_SOCIAL,2022-10-08,ACQ_CAMP_17
CUST0005122,PARTNERSHIP,2024-10-21,ACQ_CAMP_9
CUST0005123,PAID_SOCIAL,2023-08-23,ACQ_CAMP_8
CUST0005124,ORGANIC,2023-02-13,
CUST0005125,ORGANIC,2020-09-06,
CUST0005126,PAID_SEARCH,2021-12-23,ACQ_CAMP_23
CUST0005127,PAID_SOCIAL,2023-10-21,ACQ_CAMP_11
CUST0005128,PAID_SOCIAL,2021-11-03,ACQ_CAMP_16
CUST0005129,REFERRAL,2020-02-22,ACQ_CAMP_14
CUST0005130,REFERRAL,2022-12-31,ACQ_CAMP_6
CUST0005131,ORGANIC,2020-05-11,
CUST0005132,PAID_SEARCH,2020-08-12,ACQ_CAMP_14
CUST0005133,ORGANIC,2021-12-31,
CUST0005134,REFERRAL,2024-07-17,ACQ_CAMP_15
CUST0005135,PARTNERSHIP,2024-07-14,ACQ_CAMP_16
CUST0005136,REFERRAL,2020-12-18,ACQ_CAMP_19
CUST0005137,ORGANIC,2021-11-21,
CUST0005138,PARTNERSHIP,2022-11-24,ACQ_CAMP_7
CUST0005139,PARTNERSHIP,2024-04-24,ACQ_CAMP_4
CUST0005140,PAID_SEARCH,2022-12-22,ACQ_CAMP_29
CUST0005141,REFERRAL,2021-09-26,ACQ_CAMP_17
CUST0005142,PAID_SOCIAL,2020-04-23,ACQ_CAMP_27
CUST0005143,ORGANIC,2021-12-18,
CUST0005144,ORGANIC,2024-05-15,
CUST0005145,ORGANIC,2023-10-11,
CUST0005146,PAID_SEARCH,2024-11-27,ACQ_CAMP_9
CUST0005147,ORGANIC,2021-04-16,
CUST0005148,PARTNERSHIP,2020-01-04,ACQ_CAMP_3
CUST0005149,PARTNERSHIP,2023-02-02,ACQ_CAMP_15
CUST0005150,REFERRAL,2022-11-07,ACQ_CAMP_13
CUST0005151,ORGANIC,2024-02-16,
CUST0005152,REFERRAL,2022-10-05,ACQ_CAMP_7
CUST0005153,ORGANIC,2020-04-26,
CUST0005154,PARTNERSHIP,2020-08-25,ACQ_CAMP_22
CUST0005155,PARTNERSHIP,2022-02-03,ACQ_CAMP_7
CUST0005156,PAID_SEARCH,2022-01-25,ACQ_CAMP_20
CUST0005157,REFERRAL,2023-04-10,ACQ_CAMP_21
CUST0005158,PAID_SOCIAL,2022-06-20,ACQ_CAMP_15
CUST0005159,PARTNERSHIP,2020-04-17,ACQ_CAMP_8
CUST0005160,ORGANIC,2023-03-10,
CUST0005161,PAID_SOCIAL,2021-12-08,ACQ_CAMP_24
CUST0005162,REFERRAL,2024-08-12,ACQ_CAMP_14
CUST0005163,ORGANIC,2020-07-09,
CUST0005164,PAID_SOCIAL,2022-05-27,ACQ_CAMP_26
CUST0005165,PAID_SEARCH,2024-02-17,ACQ_CAMP_6
CUST0005166,PARTNERSHIP,2021-03-20,ACQ_CAMP_12
CUST0005167,REFERRAL,2023-08-01,ACQ_CAMP_24
CUST0005168,PAID_SOCIAL,2023-02-21,ACQ_CAMP_11
CUST0005169,PAID_SOCIAL,2020-04-07,ACQ_CAMP_30
CUST0005170,PAID_SEARCH,2024-03-02,ACQ_CAMP_2
CUST0005171,PAID_SEARCH,2024-06-06,ACQ_CAMP_20
CUST0005172,ORGANIC,2021-10-21,
CUST0005173,PAID_SEARCH,2023-07-24,ACQ_CAMP_23
CUST0005174,ORGANIC,2021-02-10,
CUST0005175,ORGANIC,2022-04-12,
CUST0005176,PARTNERSHIP,2024-06-07,ACQ_CAMP_7
CUST0005177,ORGANIC,2023-01-16,
CUST0005178,REFERRAL,2021-07-27,ACQ_CAMP_19
CUST0005179,ORGANIC,2024-06-06,
CUST0005180,PARTNERSHIP,2024-02-18,ACQ_CAMP_2
CUST0005181,REFERRAL,2020-04-21,ACQ_CAMP_25
