sku_id,product_name,brand,category_l1,category_l2,category_l3,supplier_id,unit_cost,unit_price,is_private_label,is_perishable,shelf_life_days
SKU000423,Nestle Seafood Product 23,Nestle,Fresh,Seafood,Seafood Type C,SUP127,337134.07,428223.58,False,True,11
SKU000424,Local Brand Seafood Product 24,Local Brand,Fresh,Seafood,Seafood Type D,SUP228,41206.56,53630.57,False,True,4
SKU000425,LG Seafood Product 25,LG,Fresh,Seafood,Seafood Type E,SUP443,476012.25,574614.15,False,True,13
SKU000426,Mayora Seafood Product 26,Mayora,Fresh,Seafood,Seafood Type A,SUP262,311660.31,426985.71,False,True,10
SKU000427,Mayora Seafood Product 27,Mayora,Fresh,Seafood,Seafood Type B,SUP390,348261.77,399009.95,False,True,8
SKU000428,Samsung Seafood Product 28,Samsung,Fresh,Seafood,Seafood Type C,SUP213,88476.56,105637.87,False,True,14
SKU000429,Samsung Seafood Product 29,Samsung,Fresh,Seafood,Seafood Type D,SUP447,141956.52,171461.59,False,True,14
SKU000430,LG Seafood Product 30,LG,Fresh,Seafood,Seafood Type E,SUP256,234109.95,282716.44,False,True,10
SKU000431,Nestle Seafood Product 31,Nestle,Fresh,Seafood,Seafood Type A,SUP243,324548.04,364984.16,False,True,5
SKU000432,Wings Seafood Product 32,Wings,Fresh,Seafood,Seafood Type B,SUP139,135301.15,184807.94,False,True,14
SKU000433,MegaMart Own Seafood Product 33,MegaMart Own,Fresh,Seafood,Seafood Type C,SUP115,14222.0,17808.13,True,True,12
SKU000434,Wings Seafood Product 34,Wings,Fresh,Seafood,Seafood Type D,SUP378,453620.27,574046.56,False,True,11
SKU000435,Nestle Seafood Product 35,Nestle,Fresh,Seafood,Seafood Type E,SUP495,186080.22,217154.13,False,True,12
SKU000436,Mayora Seafood Product 36,Mayora,Fresh,Seafood,Seafood Type A,SUP146,71271.22,89113.04,False,True,9
SKU000437,Indofood Seafood Product 37,Indofood,Fresh,Seafood,Seafood Type B,SUP414,333025.85,451048.4,False,True,13
SKU000438,Local Brand Seafood Product 38,Local Brand,Fresh,Seafood,Seafood Type C,SUP389,74483.49,85489.67,False,True,12
SKU000439,Nestle Seafood Product 39,Nestle,Fresh,Seafood,Seafood Type D,SUP283,369280.31,459772.83,False,True,3
SKU000440,LG Seafood Product 40,LG,Fresh,Seafood,Seafood Type E,SUP219,119716.2,141182.17,False,True,3
SKU000441,Local Brand Seafood Product 41,Local Brand,Fresh,Seafood,Seafood Type A,SUP340,454324.42,548994.46,False,True,10
SKU000442,Indofood Seafood Product 42,Indofood,Fresh,Seafood,Seafood Type B,SUP460,490391.94,587107.69,False,True,11
SKU000443,Mayora Seafood Product 43,Mayora,Fresh,Seafood,Seafood Type C,SUP378,418261.77,493128.46,False,True,12
SKU000444,Samsung Seafood Product 44,Samsung,Fresh,Seafood,Seafood Type D,SUP139,185821.91,240825.37,False,True,11
SKU000445,Wings Seafood Product 45,Wings,Fresh,Seafood,Seafood Type E,SUP276,260604.03,314254.43,False,True,10
SKU000446,Indofood Seafood Product 46,Indofood,Fresh,Seafood,Seafood Type A,SUP184,253409.31,289315.0,False,True,6
SKU000447,MegaMart Own Seafood Product 47,MegaMart Own,Fresh,Seafood,Seafood Type B,SUP195,323521.12,376402.31,True,True,5
SKU000448,Unilever Seafood Product 48,Unilever,Fresh,Seafood,Seafood Type C,SUP269,332249.27,406800.73,False,True,14
SKU000449,MegaMart Own Seafood Product 49,MegaMart Own,Fresh,Seafood,Seafood Type D,SUP402,339238.57,421913.16,True,True,5
SKU000450,Samsung Seafood Product 50,Samsung,Fresh,Seafood,Seafood Type E,SUP393,16110.79,17930.4,False,True,12
SKU000451,Local Brand Dairy Product 1,Local Brand,Fresh,Dairy,Dairy Type A,SUP128,24399.48,31028.35,False,True,5
SKU000452,Nestle Dairy Product 2,Nestle,Fresh,Dairy,Dairy Type B,SUP388,260737.14,318526.11,False,True,13
SKU000453,MegaMart Own Dairy Product 3,MegaMart Own,Fresh,Dairy,Dairy Type C,SUP245,361175.91,468995.41,True,True,4
SKU000454,LG Dairy Product 4,LG,Fresh,Dairy,Dairy Type D,SUP310,434314.69,499970.06,False,True,12
SKU000455,MegaMart Own Dairy Product 5,MegaMart Own,Fresh,Dairy,Dairy Type E,SUP419,293409.84,390307.57,True,True,13
SKU000456,Nestle Dairy Product 6,Nestle,Fresh,Dairy,Dairy Type A,SUP332,363472.47,437185.19,False,True,12
SKU000457,Wings Dairy Product 7,Wings,Fresh,Dairy,Dairy Type B,SUP108,192214.62,219060.07,False,True,6
SKU000458,Local Brand Dairy Product 8,Local Brand,Fresh,Dairy,Dairy Type C,SUP410,343762.08,463375.56,False,True,4
SKU000459,Indofood Dairy Product 9,Indofood,Fresh,Dairy,Dairy Type D,SUP485,439487.56,553503.37,False,True,4
SKU000460,MegaMart Own Dairy Product 10,MegaMart Own,Fresh,Dairy,Dairy Type E,SUP376,331399.34,454214.42,True,True,3
SKU000461,Samsung Dairy Product 11,Samsung,Fresh,Dairy,Dairy Type A,SUP122,263411.89,319021.63,False,True,14
SKU000462,Wings Dairy Product 12,Wings,Fresh,Dairy,Dairy Type B,SUP493,469518.71,584380.37,False,True,9
SKU000463,Unilever Dairy Product 13,Unilever,Fresh,Dairy,Dairy Type C,SUP492,215617.25,253642.52,False,True,6
SKU000464,Unilever Dairy Product 14,Unilever,Fresh,Dairy,Dairy Type D,SUP309,145217.0,197935.11,False,True,7
SKU000465,Indofood Dairy Product 15,Indofood,Fresh,Dairy,Dairy Type E,SUP103,291103.64,330504.1,False,True,9
SKU000466,ABC Dairy Product 16,ABC,Fresh,Dairy,Dairy Type A,SUP318,207378.31,234747.06,False,True,13
SKU000467,Mayora Dairy Product 17,Mayora,Fresh,Dairy,Dairy Type B,SUP287,428213.58,525447.38,False,True,12
SKU000468,Samsung Dairy Product 18,Samsung,Fresh,Dairy,Dairy Type C,SUP385,378711.09,463530.42,False,True,10
SKU000469,Local Brand Dairy Product 19,Local Brand,Fresh,Dairy,Dairy Type D,SUP257,279681.12,328942.28,False,True,12
SKU000470,Samsung Dairy Product 20,Samsung,Fresh,Dairy,Dairy Type E,SUP437,369212.3,500836.37,False,True,4
SKU000471,LG Dairy Product 21,LG,Fresh,Dairy,Dairy Type A,SUP151,392639.08,543716.21,False,True,6
SKU000472,ABC Dairy Product 22,ABC,Fresh,Dairy,Dairy Type B,SUP450,401422.6,515509.96,False,True,14
SKU000473,MegaMart Own Dairy Product 23,MegaMart Own,Fresh,Dairy,Dairy Type C,SUP146,197606.32,255062.92,True,True,5
SKU000474,Samsung Dairy Product 24,Samsung,Fresh,Dairy,Dairy Type D,SUP289,48629.64,57330.82,False,True,4
SKU000475,Samsung Dairy Product 25,Samsung,Fresh,Dairy,Dairy Type E,SUP435,465689.07,568230.76,False,True,11
SKU000476,Indofood Dairy Product 26,Indofood,Fresh,Dairy,Dairy Type A,SUP427,473129.35,636864.57,False,True,10
SKU000477,Wings Dairy Product 27,Wings,Fresh,Dairy,Dairy Type B,SUP365,426030.98,587593.66,False,True,7
SKU000478,Local Brand Dairy Product 28,Local Brand,Fresh,Dairy,Dairy Type C,SUP186,260327.75,304453.64,False,True,13
SKU000479,MegaMart Own Dairy Product 29,MegaMart Own,Fresh,Dairy,Dairy Type D,SUP180,123432.03,135785.87,True,True,4
SKU000480,Samsung Dairy Product 30,Samsung,Fresh,Dairy,Dairy Type E,SUP400,179798.19,219091.81,False,True,6
SKU000481,Unilever Dairy Product 31,Unilever,Fresh,Dairy,Dairy Type A,SUP471,459992.82,581834.7,False,True,11
SKU000482,ABC Dairy Product 32,ABC,Fresh,Dairy,Dairy Type B,SUP215,177000.17,238004.07,False,True,12
SKU000483,LG Dairy Product 33,LG,Fresh,Dairy,Dairy Type C,SUP233,465208.35,591964.61,False,True,5
SKU000484,Unilever Dairy Product 34,Unilever,Fresh,Dairy,Dairy Type D,SUP274,281522.2,352170.41,False,True,4
SKU000485,Mayora Dairy Product 35,Mayora,Fresh,Dairy,Dairy Type E,SUP394,438675.96,589556.01,False,True,7
SKU000486,Samsung Dairy Product 36,Samsung,Fresh,Dairy,Dairy Type A,SUP487,283768.46,377693.03,False,True,8
SKU000487,LG Dairy Product 37,LG,Fresh,Dairy,Dairy Type B,SUP114,342389.36,468716.36,False,True,10
SKU000488,MegaMart Own Dairy Product 38,MegaMart Own,Fresh,Dairy,Dairy Type C,SUP212,38439.36,49590.56,True,True,13
SKU000489,ABC Dairy Product 39,ABC,Fresh,Dairy,Dairy Type D,SUP374,209150.86,252221.06,False,True,3
SKU000490,Mayora Dairy Product 40,Mayora,Fresh,Dairy,Dairy Type E,SUP444,127887.52,144244.7,False,True,14
SKU000491,Unilever Dairy Product 41,Unilever,Fresh,Dairy,Dairy Type A,SUP260,279502.99,322419.48,False,True,8
SKU000492,Mayora Dairy Product 42,Mayora,Fresh,Dairy,Dairy Type B,SUP197,95478.3,126398.65,False,True,10
SKU000493,Wings Dairy Product 43,Wings,Fresh,Dairy,Dairy Type C,SUP205,369037.39,502563.51,False,True,6
SKU000494,Wings Dairy Product 44,Wings,Fresh,Dairy,Dairy Type D,SUP498,418985.68,505635.36,False,True,4
SKU000495,MegaMart Own Dairy Product 45,MegaMart Own,Fresh,Dairy,Dairy Type E,SUP352,43851.35,60810.15,True,True,12
SKU000496,MegaMart Own Dairy Product 46,MegaMart Own,Fresh,Dairy,Dairy Type A,SUP346,429259.22,595553.35,True,True,8
SKU000497,LG Dairy Product 47,LG,Fresh,Dairy,Dairy Type B,SUP394,449569.99,613346.62,False,True,7
SKU000498,Local Brand Dairy Product 48,Local Brand,Fresh,Dairy,Dairy Type C,SUP395,143731.98,167681.73,False,True,5
SKU000499,MegaMart Own Dairy Product 49,MegaMart Own,Fresh,Dairy,Dairy Type D,SUP376,400638.61,498192.52,True,True,3
SKU000500,Samsung Dairy Product 50,Samsung,Fresh,Dairy,Dairy Type E,SUP334,430898.06,574288.52,False,True,4
SKU000501,LG Cleaning Product 1,LG,Household,Cleaning,Cleaning Type A,SUP445,161247.38,177779.36,False,False,395
SKU000502,Unilever Cleaning Product 2,Unilever,Household,Cleaning,Cleaning Type B,SUP232,166090.92,213233.08,False,False,371
SKU000503,Wings Cleaning Product 3,Wings,Household,Cleaning,Cleaning Type C,SUP275,138357.07,191978.47,False,False,554
SKU000504,Samsung Cleaning Product 4,Samsung,Household,Cleaning,Cleaning Type D,SUP290,109213.58,143093.14,False,False,553
SKU000505,Mayora Cleaning Product 5,Mayora,Household,Cleaning,Cleaning Type E,SUP394,228110.85,290025.36,False,False,414
SKU000506,Mayora Cleaning Product 6,Mayora,Household,Cleaning,Cleaning Type A,SUP295,403023.35,510470.19,False,False,380
SKU000507,MegaMart Own Cleaning Product 7,MegaMart Own,Household,Cleaning,Cleaning Type B,SUP104,479778.22,549281.01,True,False,360
SKU000508,Nestle Cleaning Product 8,Nestle,Household,Cleaning,Cleaning Type C,SUP364,497803.08,674432.06,False,False,726
SKU000509,LG Cleaning Product 9,LG,Household,Cleaning,Cleaning Type D,SUP390,153516.92,194757.94,False,False,228
SKU000510,Nestle Cleaning Product 10,Nestle,Household,Cleaning,Cleaning Type E,SUP343,34718.01,46666.05,False,False,278
SKU000511,ABC Cleaning Product 11,ABC,Household,Cleaning,Cleaning Type A,SUP385,133585.72,161383.84,False,False,443
SKU000512,Samsung Cleaning Product 12,Samsung,Household,Cleaning,Cleaning Type B,SUP410,65012.56,88430.77,False,False,383
SKU000513,Local Brand Cleaning Product 13,Local Brand,Household,Cleaning,Cleaning Type C,SUP281,91396.72,121931.7,False,False,512
SKU000514,LG Cleaning Product 14,LG,Household,Cleaning,Cleaning Type D,SUP140,388498.46,479437.8,False,False,570
SKU000515,LG Cleaning Product 15,LG,Household,Cleaning,Cleaning Type E,SUP185,317697.53,363272.67,False,False,525
SKU000516,Samsung Cleaning Product 16,Samsung,Household,Cleaning,Cleaning Type A,SUP182,425205.88,476827.24,False,False,531
SKU000517,ABC Cleaning Product 17,ABC,Household,Cleaning,Cleaning Type B,SUP409,328241.48,431023.75,False,False,584
SKU000518,LG Cleaning Product 18,LG,Household,Cleaning,Cleaning Type C,SUP482,391582.15,541022.02,False,False,713
SKU000519,Samsung Cleaning Product 19,Samsung,Household,Cleaning,Cleaning Type D,SUP164,87822.46,119110.4,False,False,420
SKU000520,Unilever Cleaning Product 20,Unilever,Household,Cleaning,Cleaning Type E,SUP148,109232.89,133167.31,False,False,245
SKU000521,LG Cleaning Product 21,LG,Household,Cleaning,Cleaning Type A,SUP303,276474.7,306308.94,False,False,716
SKU000522,Unilever Cleaning Product 22,Unilever,Household,Cleaning,Cleaning Type B,SUP143,56444.56,72555.57,False,False,579
SKU000523,Wings Cleaning Product 23,Wings,Household,Cleaning,Cleaning Type C,SUP164,370108.65,456324.77,False,False,314
SKU000524,Nestle Cleaning Product 24,Nestle,Household,Cleaning,Cleaning Type D,SUP266,19142.79,24867.72,False,False,667
SKU000525,Local Brand Cleaning Product 25,Local Brand,Household,Cleaning,Cleaning Type E,SUP169,467754.5,591505.31,False,False,361
SKU000526,LG Cleaning Product 26,LG,Household,Cleaning,Cleaning Type A,SUP388,317368.52,409645.11,False,False,625
SKU000527,Local Brand Cleaning Product 27,Local Brand,Household,Cleaning,Cleaning Type B,SUP376,158282.36,190595.78,False,False,412
SKU000528,LG Cleaning Product 28,LG,Household,Cleaning,Cleaning Type C,SUP179,157394.75,192597.84,False,False,490
SKU000529,MegaMart Own Cleaning Product 29,MegaMart Own,Household,Cleaning,Cleaning Type D,SUP169,264041.54,350511.98,True,False,532
SKU000530,Local Brand Cleaning Product 30,Local Brand,Household,Cleaning,Cleaning Type E,SUP486,9116.97,12550.66,False,False,668
SKU000531,Samsung Cleaning Product 31,Samsung,Household,Cleaning,Cleaning Type A,SUP103,399992.56,511630.93,False,False,562
SKU000532,Local Brand Cleaning Product 32,Local Brand,Household,Cleaning,Cleaning Type B,SUP466,221367.65,260100.09,False,False,579
SKU000533,Wings Cleaning Product 33,Wings,Household,Cleaning,Cleaning Type C,SUP222,135175.24,165815.66,False,False,709
SKU000534,Mayora Cleaning Product 34,Mayora,Household,Cleaning,Cleaning Type D,SUP237,145915.04,193027.81,False,False,602
SKU000535,Unilever Cleaning Product 35,Unilever,Household,Cleaning,Cleaning Type E,SUP426,95291.55,113099.5,False,False,646
SKU000536,Mayora Cleaning Product 36,Mayora,Household,Cleaning,Cleaning Type A,SUP264,351733.94,438822.84,False,False,199
SKU000537,Local Brand Cleaning Product 37,Local Brand,Household,Cleaning,Cleaning Type B,SUP244,15954.79,22204.28,False,False,455
SKU000538,MegaMart Own Cleaning Product 38,MegaMart Own,Household,Cleaning,Cleaning Type C,SUP146,222016.23,244764.29,True,False,334
SKU000539,MegaMart Own Cleaning Product 39,MegaMart Own,Household,Cleaning,Cleaning Type D,SUP355,112508.1,137943.13,True,False,560
SKU000540,Indofood Cleaning Product 40,Indofood,Household,Cleaning,Cleaning Type E,SUP174,168473.08,227954.84,False,False,237
SKU000541,Samsung Cleaning Product 41,Samsung,Household,Cleaning,Cleaning Type A,SUP198,40335.42,50058.03,False,False,436
SKU000542,Indofood Cleaning Product 42,Indofood,Household,Cleaning,Cleaning Type B,SUP227,65370.97,86972.4,False,False,574
SKU000543,LG Cleaning Product 43,LG,Household,Cleaning,Cleaning Type C,SUP201,127345.28,178074.63,False,False,651
SKU000544,Unilever Cleaning Product 44,Unilever,Household,Cleaning,Cleaning Type D,SUP342,262963.86,366738.54,False,False,578
SKU000545,Mayora Cleaning Product 45,Mayora,Household,Cleaning,Cleaning Type E,SUP472,468426.55,537558.55,False,False,223
SKU000546,Local Brand Cleaning Product 46,Local Brand,Household,Cleaning,Cleaning Type A,SUP426,262858.5,309119.97,False,False,485
SKU000547,Indofood Cleaning Product 47,Indofood,Household,Cleaning,Cleaning Type B,SUP157,432510.54,504020.31,False,False,421
SKU000548,ABC Cleaning Product 48,ABC,Household,Cleaning,Cleaning Type C,SUP399,12458.51,16673.44,False,False,302
SKU000549,Wings Cleaning Product 49,Wings,Household,Cleaning,Cleaning Type D,SUP453,9420.28,10480.98,False,False,666
SKU000550,Nestle Cleaning Product 50,Nestle,Household,Cleaning,Cleaning Type E,SUP180,188842.34,212795.85,False,False,691
SKU000551,MegaMart Own Personal Care Product 1,MegaMart Own,Household,Personal Care,Personal Care Type A,SUP488,311229.2,429264.32,True,False,241
SKU000552,MegaMart Own Personal Care Product 2,MegaMart Own,Household,Personal Care,Personal Care Type B,SUP154,324064.57,424653.71,True,False,308
SKU000553,ABC Personal Care Product 3,ABC,Household,Personal Care,Personal Care Type C,SUP487,490929.48,656160.9,False,False,535
SKU000554,LG Personal Care Product 4,LG,Household,Personal Care,Personal Care Type D,SUP293,367928.47,407078.21,False,False,546
SKU000555,Mayora Personal Care Product 5,Mayora,Household,Personal Care,Personal Care Type E,SUP324,449838.21,560314.26,False,False,481
SKU000556,LG Personal Care Product 6,LG,Household,Personal Care,Personal Care Type A,SUP278,98939.04,114372.34,False,False,511
SKU000557,Mayora Personal Care Product 7,Mayora,Household,Personal Care,Personal Care Type B,SUP383,434492.61,555978.47,False,False,344
SKU000558,MegaMart Own Personal Care Product 8,MegaMart Own,Household,Personal Care,Personal Care Type C,SUP234,81737.61,97161.64,True,False,555
SKU000559,Local Brand Personal Care Product 9,Local Brand,Household,Personal Care,Personal Care Type D,SUP109,192626.57,222610.88,False,False,552
SKU000560,Wings Personal Care Product 10,Wings,Household,Personal Care,Personal Care Type E,SUP375,163743.58,183229.48,False,False,576
SKU000561,LG Personal Care Product 11,LG,Household,Personal Care,Personal Care Type A,SUP244,384038.38,440199.94,False,False,510
SKU000562,ABC Personal Care Product 12,ABC,Household,Personal Care,Personal Care Type B,SUP134,59679.75,75015.07,False,False,224
SKU000563,Nestle Personal Care Product 13,Nestle,Household,Personal Care,Personal Care Type C,SUP154,93426.21,103645.37,False,False,677
SKU000564,Indofood Personal Care Product 14,Indofood,Household,Personal Care,Personal Care Type D,SUP436,287651.03,388584.86,False,False,681
SKU000565,Mayora Personal Care Product 15,Mayora,Household,Personal Care,Personal Care Type E,SUP467,29297.39,34167.11,False,False,252
SKU000566,MegaMart Own Personal Care Product 16,MegaMart Own,Household,Personal Care,Personal Care Type A,SUP140,460912.43,597676.58,True,False,659
SKU000567,Indofood Personal Care Product 17,Indofood,Household,Personal Care,Personal Care Type B,SUP312,183658.4,242988.0,False,False,557
SKU000568,Indofood Personal Care Product 18,Indofood,Household,Personal Care,Personal Care Type C,SUP120,412703.27,486884.49,False,False,252
SKU000569,Unilever Personal Care Product 19,Unilever,Household,Personal Care,Personal Care Type D,SUP149,472578.72,656022.45,False,False,283
SKU000570,Local Brand Personal Care Product 20,Local Brand,Household,Personal Care,Personal Care Type E,SUP436,195738.89,226653.07,False,False,434
SKU000571,Nestle Personal Care Product 21,Nestle,Household,Personal Care,Personal Care Type A,SUP482,281419.62,356683.18,False,False,288
SKU000572,ABC Personal Care Product 22,ABC,Household,Personal Care,Personal Care Type B,SUP318,338873.82,444183.98,False,False,286
SKU000573,Nestle Personal Care Product 23,Nestle,Household,Personal Care,Personal Care Type C,SUP436,277232.91,346931.44,False,False,341
SKU000574,LG Personal Care Product 24,LG,Household,Personal Care,Personal Care Type D,SUP381,467092.38,640264.77,False,False,512
SKU000575,Samsung Personal Care Product 25,Samsung,Household,Personal Care,Personal Care Type E,SUP471,383271.26,471108.0,False,False,511
SKU000576,Local Brand Personal Care Product 26,Local Brand,Household,Personal Care,Personal Care Type A,SUP481,110894.43,147457.71,False,False,440
SKU000577,LG Personal Care Product 27,LG,Household,Personal Care,Personal Care Type B,SUP471,226512.4,276147.42,False,False,215
SKU000578,Indofood Personal Care Product 28,Indofood,Household,Personal Care,Personal Care Type C,SUP254,261216.63,365187.01,False,False,186
SKU000579,Wings Personal Care Product 29,Wings,Household,Personal Care,Personal Care Type D,SUP495,111337.29,132989.21,False,False,462
SKU000580,Local Brand Personal Care Product 30,Local Brand,Household,Personal Care,Personal Care Type E,SUP179,280379.93,386300.94,False,False,276
SKU000581,MegaMart Own Personal Care Product 31,MegaMart Own,Household,Personal Care,Personal Care Type A,SUP287,181049.6,206672.18,True,False,435
SKU000582,Mayora Personal Care Product 32,Mayora,Household,Personal Care,Personal Care Type B,SUP211,50493.04,61598.45,False,False,259
SKU000583,LG Personal Care Product 33,LG,Household,Personal Care,Personal Care Type C,SUP453,90586.73,122084.78,False,False,277
SKU000584,Mayora Personal Care Product 34,Mayora,Household,Personal Care,Personal Care Type D,SUP295,23498.94,31547.38,False,False,260
SKU000585,ABC Personal Care Product 35,ABC,Household,Personal Care,Personal Care Type E,SUP313,177225.45,238393.49,False,False,303
SKU000586,Wings Personal Care Product 36,Wings,Household,Personal Care,Personal Care Type A,SUP105,375100.94,508203.05,False,False,571
SKU000587,MegaMart Own Personal Care Product 37,MegaMart Own,Household,Personal Care,Personal Care Type B,SUP389,264569.76,316371.19,True,False,333
SKU000588,Wings Personal Care Product 38,Wings,Household,Personal Care,Personal Care Type C,SUP301,80832.75,105251.56,False,False,636
SKU000589,Local Brand Personal Care Product 39,Local Brand,Household,Personal Care,Personal Care Type D,SUP301,49591.06,60976.21,False,False,331
SKU000590,MegaMart Own Personal Care Product 40,MegaMart Own,Household,Personal Care,Personal Care Type E,SUP125,45859.83,58307.66,True,False,588
SKU000591,Samsung Personal Care Product 41,Samsung,Household,Personal Care,Personal Care Type A,SUP166,253402.44,337569.44,False,False,318
SKU000592,Wings Personal Care Product 42,Wings,Household,Personal Care,Personal Care Type B,SUP200,246491.24,319372.42,False,False,716
SKU000593,Unilever Personal Care Product 43,Unilever,Household,Personal Care,Personal Care Type C,SUP450,136797.26,168126.53,False,False,271
SKU000594,MegaMart Own Personal Care Product 44,MegaMart Own,Household,Personal Care,Personal Care Type D,SUP197,209723.12,253676.95,True,False,508
SKU000595,Indofood Personal Care Product 45,Indofood,Household,Personal Care,Personal Care Type E,SUP279,385992.24,444190.83,False,False,632
SKU000596,LG Personal Care Product 46,LG,Household,Personal Care,Personal Care Type A,SUP202,27214.39,36615.64,False,False,562
SKU000597,Unilever Personal Care Product 47,Unilever,Household,Personal Care,Personal Care Type B,SUP417,60624.01,67678.3,False,False,331
SKU000598,Mayora Personal Care Product 48,Mayora,Household,Personal Care,Personal Care Type C,SUP156,11797.98,15433.39,False,False,492
SKU000599,Indofood Personal Care Product 49,Indofood,Household,Personal Care,Personal Care Type D,SUP208,169278.98,223787.47,False,False,388
SKU000600,Mayora Personal Care Product 50,Mayora,Household,Personal Care,Personal Care Type E,SUP172,276656.03,356032.13,False,False,198
SKU000601,Local Brand Baby Care Product 1,Local Brand,Household,Baby Care,Baby Care Type A,SUP245,26523.59,30531.2,False,False,385
SKU000602,Mayora Baby Care Product 2,Mayora,Household,Baby Care,Baby Care Type B,SUP104,31277.2,40548.62,False,False,248
SKU000603,Mayora Baby Care Product 3,Mayora,Household,Baby Care,Baby Care Type C,SUP284,333175.91,457737.27,False,False,290
SKU000604,MegaMart Own Baby Care Product 4,MegaMart Own,Household,Baby Care,Baby Care Type D,SUP218,434368.17,562430.05,True,False,569
SKU000605,Unilever Baby Care Product 5,Unilever,Household,Baby Care,Baby Care Type E,SUP405,452416.67,563439.11,False,False,724
SKU000606,MegaMart Own Baby Care Product 6,MegaMart Own,Household,Baby Care,Baby Care Type A,SUP387,103443.22,143789.95,True,False,202
SKU000607,MegaMart Own Baby Care Product 7,MegaMart Own,Household,Baby Care,Baby Care Type B,SUP350,461523.71,549895.47,True,False,582
SKU000608,Indofood Baby Care Product 8,Indofood,Household,Baby Care,Baby Care Type C,SUP420,176656.05,212971.93,False,False,489
SKU000609,Local Brand Baby Care Product 9,Local Brand,Household,Baby Care,Baby Care Type D,SUP231,141559.75,158349.15,False,False,576
SKU000610,Indofood Baby Care Product 10,Indofood,Household,Baby Care,Baby Care Type E,SUP215,472347.67,654076.32,False,False,335
SKU000611,Samsung Baby Care Product 11,Samsung,Household,Baby Care,Baby Care Type A,SUP295,330181.22,371895.82,False,False,713
SKU000612,Wings Baby Care Product 12,Wings,Household,Baby Care,Baby Care Type B,SUP318,211580.0,269102.16,False,False,499
SKU000613,ABC Baby Care Product 13,ABC,Household,Baby Care,Baby Care Type C,SUP434,227338.75,259059.7,False,False,321
SKU000614,Wings Baby Care Product 14,Wings,Household,Baby Care,Baby Care Type D,SUP461,431980.89,515223.4,False,False,716
SKU000615,Samsung Baby Care Product 15,Samsung,Household,Baby Care,Baby Care Type E,SUP174,497864.47,693392.31,False,False,341
SKU000616,Local Brand Baby Care Product 16,Local Brand,Household,Baby Care,Baby Care Type A,SUP194,268815.97,353716.7,False,False,505
SKU000617,Nestle Baby Care Product 17,Nestle,Household,Baby Care,Baby Care Type B,SUP311,364904.37,485187.98,False,False,601
SKU000618,Mayora Baby Care Product 18,Mayora,Household,Baby Care,Baby Care Type C,SUP167,80218.74,92763.35,False,False,369
SKU000619,MegaMart Own Baby Care Product 19,MegaMart Own,Household,Baby Care,Baby Care Type D,SUP410,493048.02,633608.1,True,False,416
SKU000620,Wings Baby Care Product 20,Wings,Household,Baby Care,Baby Care Type E,SUP452,345252.05,416987.97,False,False,668
SKU000621,MegaMart Own Baby Care Product 21,MegaMart Own,Household,Baby Care,Baby Care Type A,SUP432,423838.43,525826.27,True,False,562
SKU000622,Samsung Baby Care Product 22,Samsung,Household,Baby Care,Baby Care Type B,SUP198,248265.57,283334.03,False,False,411
SKU000623,MegaMart Own Baby Care Product 23,MegaMart Own,Household,Baby Care,Baby Care Type C,SUP238,383446.73,423518.55,True,False,602
SKU000624,Wings Baby Care Product 24,Wings,Household,Baby Care,Baby Care Type D,SUP324,380099.41,425650.86,False,False,681
SKU000625,LG Baby Care Product 25,LG,Household,Baby Care,Baby Care Type E,SUP497,444355.52,545787.09,False,False,222
SKU000626,Samsung Baby Care Product 26,Samsung,Household,Baby Care,Baby Care Type A,SUP480,361499.45,440394.97,False,False,729
SKU000627,Indofood Baby Care Product 27,Indofood,Household,Baby Care,Baby Care Type B,SUP121,262721.3,324587.67,False,False,431
SKU000628,Samsung Baby Care Product 28,Samsung,Household,Baby Care,Baby Care Type C,SUP298,491996.17,546989.28,False,False,708
SKU000629,Indofood Baby Care Product 29,Indofood,Household,Baby Care,Baby Care Type D,SUP255,98975.92,121925.09,False,False,472
SKU000630,Samsung Baby Care Product 30,Samsung,Household,Baby Care,Baby Care Type E,SUP453,150737.76,207371.42,False,False,709
SKU000631,LG Baby Care Product 31,LG,Household,Baby Care,Baby Care Type A,SUP469,415797.28,513721.46,False,False,692
SKU000632,MegaMart Own Baby Care Product 32,MegaMart Own,Household,Baby Care,Baby Care Type B,SUP456,390471.92,539379.46,True,False,318
SKU000633,ABC Baby Care Product 33,ABC,Household,Baby Care,Baby Care Type C,SUP402,228188.5,263252.76,False,False,386
SKU000634,Unilever Baby Care Product 34,Unilever,Household,Baby Care,Baby Care Type D,SUP464,128790.74,168395.85,False,False,347
SKU000635,Unilever Baby Care Product 35,Unilever,Household,Baby Care,Baby Care Type E,SUP424,50139.66,65776.62,False,False,551
SKU000636,MegaMart Own Baby Care Product 36,MegaMart Own,Household,Baby Care,Baby Care Type A,SUP361,355103.16,468048.03,True,False,343
SKU000637,Samsung Baby Care Product 37,Samsung,Household,Baby Care,Baby Care Type B,SUP271,26733.51,30777.37,False,False,333
SKU000638,Nestle Baby Care Product 38,Nestle,Household,Baby Care,Baby Care Type C,SUP314,93539.05,122874.23,False,False,495
SKU000639,LG Baby Care Product 39,LG,Household,Baby Care,Baby Care Type D,SUP167,147946.37,170761.0,False,False,387
