event_id,customer_id,session_id,event_timestamp,event_date,event_type,page_url,product_id,device_type,platform,utm_source,utm_campaign,txn_id
EVT0000006703,CUST0001768,SES0000006700,2025-12-29 01:05:18,2025-12-29,product_view,/product/488,SKU000354,MOBILE_WEB,ANDROID,EMAIL,campaign_18,
EVT0000006704,CUST0001768,SES0000006700,2025-12-28 22:52:18,2025-12-28,add_to_cart,/add_to_cart,SKU000166,DESKTOP,WEB,PAID_SOCIAL,campaign_11,
EVT0000006705,CUST0001768,SES0000006700,2025-12-29 00:10:18,2025-12-29,page_view,/page_view,,MOBILE_APP,IOS,EMAIL,campaign_7,
EVT0000006706,CUST0001768,SES0000006700,2025-12-29 04:14:18,2025-12-29,checkout,/checkout,,MOBILE_APP,IOS,REFERRAL,campaign_14,
EVT0000006707,CUST0001768,SES0000006700,2025-12-29 00:54:18,2025-12-29,purchase,/purchase,,MOBILE_WEB,IOS,PAID_SEARCH,campaign_18,TXN0000114581
EVT0000006708,CUST0004691,SES0000006708,2025-09-06 04:21:40,2025-09-06,page_view,/page_view,,DESKTOP,ANDROID,EMAIL,campaign_18,
EVT0000006709,CUST0004691,SES0000006708,2025-09-06 05:14:40,2025-09-06,page_view,/page_view,,MOBILE_WEB,WEB,ORGANIC,,
EVT0000006710,CUST0004691,SES0000006708,2025-09-06 04:33:40,2025-09-06,add_to_cart,/add_to_cart,SKU000619,MOBILE_APP,ANDROID,EMAIL,,
EVT0000006711,CUST0004691,SES0000006708,2025-09-06 05:45:40,2025-09-06,checkout,/checkout,,MOBILE_WEB,ANDROID,DIRECT,campaign_17,
EVT0000006712,CUST0004691,SES0000006708,2025-09-06 05:49:40,2025-09-06,purchase,/purchase,,MOBILE_APP,WEB,PAID_SEARCH,,TXN0000026255
EVT0000006713,CUST0005912,SES0000006713,2025-12-10 12:29:55,2025-12-10,page_view,/page_view,,MOBILE_WEB,ANDROID,ORGANIC,campaign_3,
EVT0000006714,CUST0005912,SES0000006713,2025-12-10 13:29:55,2025-12-10,product_view,/product/206,SKU000924,MOBILE_APP,IOS,EMAIL,,
EVT0000006715,CUST0005912,SES0000006713,2025-12-10 13:21:55,2025-12-10,product_view,/product/680,SKU000830,MOBILE_APP,IOS,REFERRAL,,
EVT0000006716,CUST0005912,SES0000006713,2025-12-10 14:29:55,2025-12-10,page_view,/page_view,,MOBILE_APP,WEB,EMAIL,campaign_18,
EVT0000006717,CUST0005912,SES0000006713,2025-12-10 15:49:55,2025-12-10,checkout,/checkout,,MOBILE_WEB,WEB,ORGANIC,campaign_11,
EVT0000006718,CUST0005912,SES0000006713,2025-12-10 17:14:55,2025-12-10,purchase,/purchase,,MOBILE_WEB,ANDROID,PAID_SOCIAL,campaign_17,TXN0000098921
EVT0000006719,CUST0002545,SES0000006719,2026-01-20 09:19:39,2026-01-20,add_to_cart,/add_to_cart,SKU000239,MOBILE_APP,IOS,DIRECT,campaign_14,
EVT0000006720,CUST0002545,SES0000006719,2026-01-20 09:41:39,2026-01-20,page_view,/page_view,,DESKTOP,IOS,ORGANIC,,
EVT0000006721,CUST0002545,SES0000006719,2026-01-20 09:47:39,2026-01-20,checkout,/checkout,,MOBILE_WEB,ANDROID,EMAIL,,
EVT0000006722,CUST0002545,SES0000006719,2026-01-20 12:19:39,2026-01-20,purchase,/purchase,,MOBILE_WEB,ANDROID,DIRECT,,TXN0000129949
EVT0000006723,CUST0006845,SES0000006723,2025-12-24 17:23:28,2025-12-24,add_to_cart,/add_to_cart,SKU000209,MOBILE_APP,ANDROID,EMAIL,,
EVT0000006724,CUST0006845,SES0000006723,2025-12-24 17:52:28,2025-12-24,add_to_cart,/add_to_cart,SKU000018,MOBILE_APP,WEB,PAID_SOCIAL,campaign_17,
EVT0000006725,CUST0006845,SES0000006723,2025-12-24 19:07:28,2025-12-24,page_view,/page_view,,MOBILE_WEB,WEB,PAID_SOCIAL,,
EVT0000006726,CUST0006845,SES0000006723,2025-12-24 19:20:28,2025-12-24,product_view,/product/946,SKU000762,MOBILE_APP,IOS,PAID_SEARCH,campaign_6,
EVT0000006727,CUST0006845,SES0000006723,2025-12-24 19:23:28,2025-12-24,product_view,/product/460,SKU000223,MOBILE_APP,WEB,PAID_SOCIAL,,
EVT0000006728,CUST0006845,SES0000006723,2025-12-24 22:13:28,2025-12-24,checkout,/checkout,,DESKTOP,WEB,EMAIL,,
EVT0000006729,CUST0006845,SES0000006723,2025-12-24 20:05:28,2025-12-24,purchase,/purchase,,DESKTOP,ANDROID,DIRECT,campaign_8,TXN0000111307
EVT0000006730,CUST0006107,SES0000006730,2025-08-16 09:17:11,2025-08-16,page_view,/page_view,,DESKTOP,IOS,DIRECT,campaign_20,
EVT0000006731,CUST0006107,SES0000006730,2025-08-16 09:40:11,2025-08-16,add_to_cart,/add_to_cart,SKU000639,MOBILE_WEB,IOS,REFERRAL,campaign_12,
EVT0000006732,CUST0006107,SES0000006730,2025-08-16 10:05:11,2025-08-16,checkout,/checkout,,DESKTOP,ANDROID,EMAIL,,
EVT0000006733,CUST0006107,SES0000006730,2025-08-16 11:47:11,2025-08-16,purchase,/purchase,,MOBILE_WEB,WEB,DIRECT,,TXN0000013356
EVT0000006734,CUST0003012,SES0000006734,2025-12-27 14:16:19,2025-12-27,checkout,/checkout,,MOBILE_APP,WEB,DIRECT,campaign_10,
EVT0000006735,CUST0003012,SES0000006734,2025-12-27 14:48:19,2025-12-27,purchase,/purchase,,DESKTOP,WEB,REFERRAL,,TXN0000113455
EVT0000006736,CUST0001618,SES0000006736,2025-12-21 16:41:41,2025-12-21,add_to_cart,/add_to_cart,SKU000216,DESKTOP,ANDROID,REFERRAL,,
EVT0000006737,CUST0001618,SES0000006736,2025-12-21 17:33:41,2025-12-21,page_view,/page_view,,MOBILE_WEB,IOS,PAID_SOCIAL,campaign_1,
EVT0000006738,CUST0001618,SES0000006736,2025-12-21 18:19:41,2025-12-21,checkout,/checkout,,MOBILE_APP,ANDROID,DIRECT,campaign_13,
EVT0000006739,CUST0001618,SES0000006736,2025-12-21 18:53:41,2025-12-21,purchase,/purchase,,MOBILE_APP,ANDROID,REFERRAL,,TXN0000107826
EVT0000006740,CUST0005315,SES0000006740,2025-08-17 00:54:50,2025-08-17,page_view,/page_view,,MOBILE_APP,IOS,EMAIL,,
EVT0000006741,CUST0005315,SES0000006740,2025-08-17 01:27:50,2025-08-17,add_to_cart,/add_to_cart,SKU000362,DESKTOP,WEB,PAID_SOCIAL,,
EVT0000006742,CUST0005315,SES0000006740,2025-08-17 02:46:50,2025-08-17,product_view,/product/296,SKU000732,DESKTOP,WEB,ORGANIC,,
EVT0000006743,CUST0005315,SES0000006740,2025-08-17 02:33:50,2025-08-17,page_view,/page_view,,DESKTOP,WEB,DIRECT,,
EVT0000006744,CUST0005315,SES0000006740,2025-08-17 03:22:50,2025-08-17,add_to_cart,/add_to_cart,SKU000183,MOBILE_WEB,ANDROID,ORGANIC,,
EVT0000006745,CUST0005315,SES0000006740,2025-08-17 02:34:50,2025-08-17,checkout,/checkout,,MOBILE_WEB,IOS,REFERRAL,,
EVT0000006746,CUST0005315,SES0000006740,2025-08-17 01:54:50,2025-08-17,purchase,/purchase,,DESKTOP,IOS,PAID_SEARCH,campaign_11,TXN0000014074
EVT0000006747,CUST0004271,SES0000006747,2026-01-18 10:27:11,2026-01-18,product_view,/product/821,SKU000044,MOBILE_WEB,WEB,PAID_SOCIAL,,
EVT0000006748,CUST0004271,SES0000006747,2026-01-18 10:39:11,2026-01-18,product_view,/product/731,SKU000861,MOBILE_APP,WEB,DIRECT,,
EVT0000006749,CUST0004271,SES0000006747,2026-01-18 11:13:11,2026-01-18,add_to_cart,/add_to_cart,SKU000717,MOBILE_APP,WEB,EMAIL,,
EVT0000006750,CUST0004271,SES0000006747,2026-01-18 12:54:11,2026-01-18,checkout,/checkout,,DESKTOP,ANDROID,PAID_SEARCH,campaign_3,
EVT0000006751,CUST0004271,SES0000006747,2026-01-18 10:47:11,2026-01-18,purchase,/purchase,,MOBILE_APP,ANDROID,PAID_SEARCH,campaign_1,TXN0000128622
EVT0000006752,CUST0007469,SES0000006752,2025-11-06 10:00:19,2025-11-06,product_view,/product/257,SKU000587,DESKTOP,IOS,REFERRAL,,
EVT0000006753,CUST0007469,SES0000006752,2025-11-06 10:19:19,2025-11-06,product_view,/product/446,SKU000424,DESKTOP,IOS,ORGANIC,,
EVT0000006754,CUST0007469,SES0000006752,2025-11-06 11:02:19,2025-11-06,product_view,/product/253,SKU000600,DESKTOP,IOS,PAID_SEARCH,campaign_19,
EVT0000006755,CUST0007469,SES0000006752,2025-11-06 10:24:19,2025-11-06,add_to_cart,/add_to_cart,SKU000431,MOBILE_APP,ANDROID,DIRECT,campaign_18,
EVT0000006756,CUST0007469,SES0000006752,2025-11-06 10:28:19,2025-11-06,checkout,/checkout,,DESKTOP,ANDROID,EMAIL,,
EVT0000006757,CUST0007469,SES0000006752,2025-11-06 10:55:19,2025-11-06,purchase,/purchase,,DESKTOP,IOS,DIRECT,,TXN0000073280
EVT0000006758,CUST0001145,SES0000006758,2025-09-26 11:49:41,2025-09-26,product_view,/product/314,SKU000407,DESKTOP,WEB,PAID_SEARCH,,
EVT0000006759,CUST0001145,SES0000006758,2025-09-26 12:18:41,2025-09-26,product_view,/product/789,SKU000535,MOBILE_WEB,IOS,PAID_SOCIAL,,
EVT0000006760,CUST0001145,SES0000006758,2025-09-26 12:21:41,2025-09-26,checkout,/checkout,,DESKTOP,WEB,DIRECT,campaign_14,
EVT0000006761,CUST0001145,SES0000006758,2025-09-26 14:19:41,2025-09-26,purchase,/purchase,,DESKTOP,WEB,ORGANIC,,TXN0000042411
EVT0000006762,CUST0008050,SES0000006762,2025-09-18 15:10:26,2025-09-18,add_to_cart,/add_to_cart,SKU000559,MOBILE_APP,IOS,DIRECT,campaign_19,
EVT0000006763,CUST0008050,SES0000006762,2025-09-18 15:17:26,2025-09-18,add_to_cart,/add_to_cart,SKU000206,DESKTOP,IOS,DIRECT,campaign_14,
EVT0000006764,CUST0008050,SES0000006762,2025-09-18 15:54:26,2025-09-18,page_view,/page_view,,DESKTOP,IOS,DIRECT,campaign_10,
EVT0000006765,CUST0008050,SES0000006762,2025-09-18 15:31:26,2025-09-18,add_to_cart,/add_to_cart,SKU000265,DESKTOP,IOS,REFERRAL,,
EVT0000006766,CUST0008050,SES0000006762,2025-09-18 17:06:26,2025-09-18,checkout,/checkout,,DESKTOP,IOS,PAID_SEARCH,campaign_20,
EVT0000006767,CUST0008050,SES0000006762,2025-09-18 16:00:26,2025-09-18,purchase,/purchase,,DESKTOP,IOS,PAID_SOCIAL,campaign_18,TXN0000037920
EVT0000006768,CUST0001759,SES0000006768,2025-08-08 14:00:35,2025-08-08,product_view,/product/566,SKU000764,DESKTOP,ANDROID,PAID_SOCIAL,campaign_18,
EVT0000006769,CUST0001759,SES0000006768,2025-08-08 14:10:35,2025-08-08,add_to_cart,/add_to_cart,SKU000402,DESKTOP,ANDROID,EMAIL,,
EVT0000006770,CUST0001759,SES0000006768,2025-08-08 15:54:35,2025-08-08,product_view,/product/11,SKU000738,MOBILE_APP,WEB,REFERRAL,campaign_19,
EVT0000006771,CUST0001759,SES0000006768,2025-08-08 14:33:35,2025-08-08,add_to_cart,/add_to_cart,SKU000244,MOBILE_WEB,WEB,PAID_SOCIAL,,
EVT0000006772,CUST0001759,SES0000006768,2025-08-08 16:52:35,2025-08-08,add_to_cart,/add_to_cart,SKU000390,DESKTOP,WEB,REFERRAL,campaign_16,
EVT0000006773,CUST0001759,SES0000006768,2025-08-08 15:10:35,2025-08-08,checkout,/checkout,,MOBILE_WEB,ANDROID,ORGANIC,,
EVT0000006774,CUST0001759,SES0000006768,2025-08-08 16:48:35,2025-08-08,purchase,/purchase,,MOBILE_WEB,IOS,REFERRAL,,TXN0000007098
EVT0000006775,CUST0005204,SES0000006775,2025-11-14 01:19:31,2025-11-14,add_to_cart,/add_to_cart,SKU000213,MOBILE_APP,IOS,PAID_SOCIAL,campaign_4,
EVT0000006776,CUST0005204,SES0000006775,2025-11-14 02:11:31,2025-11-14,add_to_cart,/add_to_cart,SKU000614,DESKTOP,IOS,ORGANIC,,
EVT0000006777,CUST0005204,SES0000006775,2025-11-14 01:31:31,2025-11-14,page_view,/page_view,,MOBILE_APP,IOS,REFERRAL,,
EVT0000006778,CUST0005204,SES0000006775,2025-11-14 02:07:31,2025-11-14,page_view,/page_view,,MOBILE_APP,IOS,REFERRAL,campaign_6,
EVT0000006779,CUST0005204,SES0000006775,2025-11-14 03:35:31,2025-11-14,product_view,/product/196,SKU000639,MOBILE_APP,ANDROID,EMAIL,,
EVT0000006780,CUST0005204,SES0000006775,2025-11-14 06:09:31,2025-11-14,checkout,/checkout,,DESKTOP,IOS,REFERRAL,,
EVT0000006781,CUST0005204,SES0000006775,2025-11-14 02:55:31,2025-11-14,purchase,/purchase,,MOBILE_APP,WEB,DIRECT,campaign_1,TXN0000078998
EVT0000006782,CUST0001892,SES0000006782,2025-11-02 14:59:55,2025-11-02,page_view,/page_view,,DESKTOP,ANDROID,PAID_SOCIAL,,
EVT0000006783,CUST0001892,SES0000006782,2025-11-02 15:26:55,2025-11-02,add_to_cart,/add_to_cart,SKU000409,MOBILE_WEB,WEB,DIRECT,,
EVT0000006784,CUST0001892,SES0000006782,2025-11-02 15:39:55,2025-11-02,add_to_cart,/add_to_cart,SKU000947,DESKTOP,ANDROID,EMAIL,,
EVT0000006785,CUST0001892,SES0000006782,2025-11-02 17:38:55,2025-11-02,checkout,/checkout,,DESKTOP,IOS,REFERRAL,campaign_3,
EVT0000006786,CUST0001892,SES0000006782,2025-11-02 18:15:55,2025-11-02,purchase,/purchase,,MOBILE_APP,IOS,DIRECT,,TXN0000070611
EVT0000006787,CUST0006289,SES0000006787,2025-09-15 13:27:06,2025-09-15,page_view,/page_view,,MOBILE_APP,ANDROID,ORGANIC,,
EVT0000006788,CUST0006289,SES0000006787,2025-09-15 13:46:06,2025-09-15,add_to_cart,/add_to_cart,SKU000736,MOBILE_APP,WEB,EMAIL,campaign_3,
EVT0000006789,CUST0006289,SES0000006787,2025-09-15 14:03:06,2025-09-15,page_view,/page_view,,DESKTOP,ANDROID,ORGANIC,campaign_9,
EVT0000006790,CUST0006289,SES0000006787,2025-09-15 15:48:06,2025-09-15,page_view,/page_view,,MOBILE_WEB,IOS,PAID_SOCIAL,,
EVT0000006791,CUST0006289,SES0000006787,2025-09-15 14:39:06,2025-09-15,product_view,/product/276,SKU000126,MOBILE_WEB,WEB,PAID_SOCIAL,,
EVT0000006792,CUST0006289,SES0000006787,2025-09-15 15:37:06,2025-09-15,page_view,/page_view,,DESKTOP,IOS,DIRECT,,
EVT0000006793,CUST0006289,SES0000006787,2025-09-15 18:45:06,2025-09-15,checkout,/checkout,,MOBILE_WEB,IOS,PAID_SOCIAL,campaign_16,
EVT0000006794,CUST0006289,SES0000006787,2025-09-15 18:49:06,2025-09-15,purchase,/purchase,,DESKTOP,WEB,REFERRAL,campaign_4,TXN0000035198
EVT0000006795,CUST0001337,SES0000006795,2025-07-31 13:42:43,2025-07-31,add_to_cart,/add_to_cart,SKU000068,MOBILE_WEB,WEB,DIRECT,,
EVT0000006796,CUST0001337,SES0000006795,2025-07-31 14:15:43,2025-07-31,page_view,/page_view,,MOBILE_APP,ANDROID,DIRECT,campaign_2,
EVT0000006797,CUST0001337,SES0000006795,2025-07-31 14:26:43,2025-07-31,add_to_cart,/add_to_cart,SKU000431,MOBILE_WEB,WEB,DIRECT,campaign_10,
EVT0000006798,CUST0001337,SES0000006795,2025-07-31 14:15:43,2025-07-31,checkout,/checkout,,MOBILE_APP,ANDROID,EMAIL,campaign_1,
EVT0000006799,CUST0001337,SES0000006795,2025-07-31 15:46:43,2025-07-31,purchase,/purchase,,DESKTOP,ANDROID,PAID_SEARCH,,TXN0000000021
EVT0000006800,CUST0006068,SES0000006800,2025-12-11 06:02:09,2025-12-11,checkout,/checkout,,MOBILE_WEB,WEB,DIRECT,campaign_15,
EVT0000006801,CUST0006068,SES0000006800,2025-12-11 06:14:09,2025-12-11,purchase,/purchase,,DESKTOP,ANDROID,REFERRAL,campaign_12,TXN0000100341
EVT0000006802,CUST0009260,SES0000006802,2025-11-20 00:19:58,2025-11-20,product_view,/product/122,SKU000908,MOBILE_APP,IOS,DIRECT,campaign_5,
EVT0000006803,CUST0009260,SES0000006802,2025-11-20 00:39:58,2025-11-20,checkout,/checkout,,DESKTOP,WEB,EMAIL,,
EVT0000006804,CUST0009260,SES0000006802,2025-11-20 01:49:58,2025-11-20,purchase,/purchase,,MOBILE_WEB,WEB,ORGANIC,,TXN0000084816
EVT0000006805,CUST0008124,SES0000006805,2026-01-26 12:17:03,2026-01-26,product_view,/product/184,SKU000314,MOBILE_WEB,ANDROID,DIRECT,campaign_2,
EVT0000006806,CUST0008124,SES0000006805,2026-01-26 13:04:03,2026-01-26,product_view,/product/106,SKU000771,MOBILE_WEB,ANDROID,ORGANIC,,
EVT0000006807,CUST0008124,SES0000006805,2026-01-26 13:47:03,2026-01-26,add_to_cart,/add_to_cart,SKU000379,MOBILE_APP,WEB,REFERRAL,,
EVT0000006808,CUST0008124,SES0000006805,2026-01-26 12:53:03,2026-01-26,add_to_cart,/add_to_cart,SKU000618,MOBILE_APP,ANDROID,ORGANIC,campaign_8,
EVT0000006809,CUST0008124,SES0000006805,2026-01-26 12:37:03,2026-01-26,page_view,/page_view,,DESKTOP,WEB,EMAIL,campaign_8,
EVT0000006810,CUST0008124,SES0000006805,2026-01-26 13:37:03,2026-01-26,product_view,/product/333,SKU000370,MOBILE_WEB,IOS,REFERRAL,,
EVT0000006811,CUST0008124,SES0000006805,2026-01-26 13:53:03,2026-01-26,checkout,/checkout,,MOBILE_APP,ANDROID,PAID_SEARCH,,
EVT0000006812,CUST0008124,SES0000006805,2026-01-26 18:42:03,2026-01-26,purchase,/purchase,,DESKTOP,IOS,DIRECT,campaign_1,TXN0000135604
EVT0000006813,CUST0003364,SES0000006813,2025-08-07 17:22:05,2025-08-07,page_view,/page_view,,DESKTOP,IOS,REFERRAL,campaign_18,
EVT0000006814,CUST0003364,SES0000006813,2025-08-07 17:36:05,2025-08-07,page_view,/page_view,,DESKTOP,IOS,REFERRAL,,
EVT0000006815,CUST0003364,SES0000006813,2025-08-07 18:34:05,2025-08-07,checkout,/checkout,,MOBILE_APP,ANDROID,ORGANIC,,
EVT0000006816,CUST0003364,SES0000006813,2025-08-07 18:25:05,2025-08-07,purchase,/purchase,,MOBILE_WEB,ANDROID,PAID_SEARCH,campaign_14,TXN0000007026
EVT0000006817,CUST0007817,SES0000006817,2025-11-05 22:47:46,2025-11-05,page_view,/page_view,,MOBILE_APP,ANDROID,ORGANIC,campaign_2,
EVT0000006818,CUST0007817,SES0000006817,2025-11-05 23:27:46,2025-11-05,add_to_cart,/add_to_cart,SKU000206,MOBILE_APP,IOS,PAID_SEARCH,campaign_17,
EVT0000006819,CUST0007817,SES0000006817,2025-11-05 23:43:46,2025-11-05,add_to_cart,/add_to_cart,SKU000929,DESKTOP,IOS,PAID_SEARCH,,
EVT0000006820,CUST0007817,SES0000006817,2025-11-06 00:14:46,2025-11-06,page_view,/page_view,,MOBILE_APP,ANDROID,DIRECT,campaign_20,
EVT0000006821,CUST0007817,SES0000006817,2025-11-06 02:47:46,2025-11-06,checkout,/checkout,,DESKTOP,WEB,REFERRAL,,
EVT0000006822,CUST0007817,SES0000006817,2025-11-06 03:02:46,2025-11-06,purchase,/purchase,,MOBILE_WEB,ANDROID,DIRECT,,TXN0000073328
EVT0000006823,CUST0009043,SES0000006823,2025-10-15 15:42:21,2025-10-15,checkout,/checkout,,MOBILE_APP,WEB,ORGANIC,,
EVT0000006824,CUST0009043,SES0000006823,2025-10-15 15:50:21,2025-10-15,purchase,/purchase,,DESKTOP,ANDROID,PAID_SEARCH,campaign_18,TXN0000057765
EVT0000006825,CUST0000949,SES0000006825,2025-09-29 05:02:22,2025-09-29,add_to_cart,/add_to_cart,SKU000746,MOBILE_APP,WEB,REFERRAL,,
EVT0000006826,CUST0000949,SES0000006825,2025-09-29 05:38:22,2025-09-29,product_view,/product/457,SKU000118,MOBILE_WEB,IOS,REFERRAL,campaign_2,
EVT0000006827,CUST0000949,SES0000006825,2025-09-29 05:30:22,2025-09-29,page_view,/page_view,,MOBILE_WEB,IOS,EMAIL,campaign_2,
EVT0000006828,CUST0000949,SES0000006825,2025-09-29 06:56:22,2025-09-29,checkout,/checkout,,DESKTOP,WEB,DIRECT,,
EVT0000006829,CUST0000949,SES0000006825,2025-09-29 06:22:22,2025-09-29,purchase,/purchase,,MOBILE_APP,ANDROID,ORGANIC,,TXN0000044120
EVT0000006830,CUST0005189,SES0000006830,2025-11-05 22:20:10,2025-11-05,add_to_cart,/add_to_cart,SKU000764,DESKTOP,WEB,REFERRAL,,
EVT0000006831,CUST0005189,SES0000006830,2025-11-05 22:29:10,2025-11-05,page_view,/page_view,,MOBILE_WEB,ANDROID,ORGANIC,campaign_6,
EVT0000006832,CUST0005189,SES0000006830,2025-11-05 23:32:10,2025-11-05,product_view,/product/727,SKU000800,MOBILE_APP,WEB,REFERRAL,campaign_12,
EVT0000006833,CUST0005189,SES0000006830,2025-11-05 23:20:10,2025-11-05,add_to_cart,/add_to_cart,SKU000350,MOBILE_APP,WEB,PAID_SOCIAL,campaign_14,
EVT0000006834,CUST0005189,SES0000006830,2025-11-05 23:16:10,2025-11-05,product_view,/product/55,SKU000846,DESKTOP,IOS,EMAIL,,
EVT0000006835,CUST0005189,SES0000006830,2025-11-05 23:50:10,2025-11-05,checkout,/checkout,,MOBILE_WEB,WEB,EMAIL,campaign_19,
EVT0000006836,CUST0005189,SES0000006830,2025-11-06 00:38:10,2025-11-06,purchase,/purchase,,MOBILE_APP,IOS,PAID_SOCIAL,campaign_8,TXN0000072486
EVT0000006837,CUST0009161,SES0000006837,2025-12-10 07:43:21,2025-12-10,checkout,/checkout,,DESKTOP,IOS,PAID_SOCIAL,,
EVT0000006838,CUST0009161,SES0000006837,2025-12-10 08:18:21,2025-12-10,purchase,/purchase,,MOBILE_APP,IOS,EMAIL,campaign_7,TXN0000099068
EVT0000006839,CUST0003518,SES0000006839,2026-01-19 02:29:41,2026-01-19,product_view,/product/814,SKU000030,MOBILE_WEB,IOS,PAID_SOCIAL,,
EVT0000006840,CUST0003518,SES0000006839,2026-01-19 02:55:41,2026-01-19,checkout,/checkout,,MOBILE_WEB,IOS,PAID_SOCIAL,,
EVT0000006841,CUST0003518,SES0000006839,2026-01-19 03:07:41,2026-01-19,purchase,/purchase,,DESKTOP,IOS,EMAIL,campaign_20,TXN0000129667
EVT0000006842,CUST0003347,SES0000006842,2025-11-15 04:55:49,2025-11-15,add_to_cart,/add_to_cart,SKU000905,MOBILE_APP,IOS,EMAIL,campaign_12,
EVT0000006843,CUST0003347,SES0000006842,2025-11-15 05:21:49,2025-11-15,checkout,/checkout,,MOBILE_WEB,ANDROID,PAID_SOCIAL,campaign_11,
EVT0000006844,CUST0003347,SES0000006842,2025-11-15 05:55:49,2025-11-15,purchase,/purchase,,MOBILE_APP,IOS,DIRECT,,TXN0000080381
EVT0000006845,CUST0006383,SES0000006845,2025-12-11 00:27:34,2025-12-11,checkout,/checkout,,MOBILE_WEB,WEB,EMAIL,,
EVT0000006846,CUST0006383,SES0000006845,2025-12-11 01:20:34,2025-12-11,purchase,/purchase,,MOBILE_APP,WEB,DIRECT,campaign_8,TXN0000099092
EVT0000006847,CUST0004106,SES0000006847,2026-01-06 18:32:04,2026-01-06,product_view,/product/191,SKU000885,MOBILE_WEB,ANDROID,DIRECT,campaign_12,
EVT0000006848,CUST0004106,SES0000006847,2026-01-06 18:51:04,2026-01-06,add_to_cart,/add_to_cart,SKU000351,MOBILE_WEB,IOS,PAID_SEARCH,,
EVT0000006849,CUST0004106,SES0000006847,2026-01-06 19:10:04,2026-01-06,product_view,/product/165,SKU000390,MOBILE_WEB,IOS,PAID_SOCIAL,,
EVT0000006850,CUST0004106,SES0000006847,2026-01-06 20:26:04,2026-01-06,checkout,/checkout,,DESKTOP,IOS,DIRECT,,
EVT0000006851,CUST0004106,SES0000006847,2026-01-06 21:56:04,2026-01-06,purchase,/purchase,,MOBILE_WEB,WEB,ORGANIC,campaign_13,TXN0000119993
EVT0000006852,CUST0009170,SES0000006852,2025-11-14 00:10:55,2025-11-14,product_view,/product/412,SKU000548,MOBILE_APP,WEB,PAID_SEARCH,campaign_16,
EVT0000006853,CUST0009170,SES0000006852,2025-11-14 00:57:55,2025-11-14,add_to_cart,/add_to_cart,SKU000154,MOBILE_WEB,IOS,ORGANIC,campaign_3,
EVT0000006854,CUST0009170,SES0000006852,2025-11-14 01:20:55,2025-11-14,product_view,/product/840,SKU000264,DESKTOP,IOS,ORGANIC,,
EVT0000006855,CUST0009170,SES0000006852,2025-11-14 01:37:55,2025-11-14,page_view,/page_view,,MOBILE_WEB,IOS,REFERRAL,campaign_19,
EVT0000006856,CUST0009170,SES0000006852,2025-11-14 02:06:55,2025-11-14,checkout,/checkout,,MOBILE_WEB,WEB,PAID_SEARCH,,
EVT0000006857,CUST0009170,SES0000006852,2025-11-14 01:55:55,2025-11-14,purchase,/purchase,,DESKTOP,WEB,REFERRAL,,TXN0000077786
EVT0000006858,CUST0003948,SES0000006858,2025-11-22 03:21:58,2025-11-22,product_view,/product/345,SKU000434,MOBILE_WEB,ANDROID,REFERRAL,,
EVT0000006859,CUST0003948,SES0000006858,2025-11-22 03:38:58,2025-11-22,add_to_cart,/add_to_cart,SKU000834,DESKTOP,ANDROID,PAID_SOCIAL,campaign_3,
EVT0000006860,CUST0003948,SES0000006858,2025-11-22 03:57:58,2025-11-22,product_view,/product/63,SKU000331,MOBILE_APP,IOS,PAID_SOCIAL,campaign_13,
EVT0000006861,CUST0003948,SES0000006858,2025-11-22 04:33:58,2025-11-22,product_view,/product/121,SKU000535,MOBILE_APP,WEB,PAID_SOCIAL,,
EVT0000006862,CUST0003948,SES0000006858,2025-11-22 06:33:58,2025-11-22,add_to_cart,/add_to_cart,SKU000760,MOBILE_APP,WEB,PAID_SEARCH,campaign_6,
EVT0000006863,CUST0003948,SES0000006858,2025-11-22 04:11:58,2025-11-22,checkout,/checkout,,MOBILE_APP,WEB,EMAIL,,
EVT0000006864,CUST0003948,SES0000006858,2025-11-22 05:51:58,2025-11-22,purchase,/purchase,,MOBILE_WEB,ANDROID,PAID_SEARCH,,TXN0000084357
EVT0000006865,CUST0009435,SES0000006865,2025-09-30 18:11:38,2025-09-30,add_to_cart,/add_to_cart,SKU000136,DESKTOP,IOS,PAID_SEARCH,campaign_1,
EVT0000006866,CUST0009435,SES0000006865,2025-09-30 19:01:38,2025-09-30,product_view,/product/804,SKU000709,MOBILE_APP,WEB,EMAIL,,
EVT0000006867,CUST0009435,SES0000006865,2025-09-30 19:15:38,2025-09-30,add_to_cart,/add_to_cart,SKU000679,MOBILE_APP,IOS,PAID_SEARCH,campaign_17,
EVT0000006868,CUST0009435,SES0000006865,2025-09-30 19:11:38,2025-09-30,add_to_cart,/add_to_cart,SKU000165,DESKTOP,WEB,DIRECT,campaign_9,
EVT0000006869,CUST0009435,SES0000006865,2025-09-30 21:55:38,2025-09-30,add_to_cart,/add_to_cart,SKU000568,MOBILE_APP,WEB,EMAIL,campaign_8,
EVT0000006870,CUST0009435,SES0000006865,2025-09-30 18:41:38,2025-09-30,checkout,/checkout,,MOBILE_WEB,WEB,REFERRAL,,
EVT0000006871,CUST0009435,SES0000006865,2025-10-01 00:05:38,2025-10-01,purchase,/purchase,,DESKTOP,WEB,PAID_SEARCH,campaign_6,TXN0000045393
